kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
ACSL3	cell survival	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL3	coenzyme a ligases/metabolism	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL3	glutathione/metabolism	0.0004672623117933	0.0012348348239768	0.111111111111111	0.489592177624085	1	0
ACSL3	iron/metabolism	0.0055440018833486	0.0096483131771907	0.148148148148148	0.489592177624085	1	0
ACSL3	lymph/metabolism	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL3	melanoma/blood	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL3	neoplasm metastasis/drug therapy	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL3	oleic acid/metabolism	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL3	oxidative stress/drug effects	0.0008321981592963	0.0021409466961325	0.074074074074074	0.489592177624085	1	0
ACSL3	phospholipid hydroperoxide glutathione peroxidase/metabolism	9.5248859721675e-06	3.80055483034183e-05	0.074074074074074	0.489592177624085	1	0
ACSL4	AIFM2	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL4	ATL1	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL4	CD8A	0.0011642724942971	0.0027637231616095	0.111111111111111	0.489592177624085	1	0
ACSL4	S100A4	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL4	autophagy/drug effects	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
ACSL4	cd8-positive t-lymphocytes/drug effects	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL4	endoplasmic reticulum/drug effects	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ACSL4	neoplasms/drug therapy	5.22328805326877e-05	0.0001917049442848	0.074074074074074	0.489592177624085	1	0
AIFM2	ATL1	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
AIFM2	CD8A	0.0011642724942971	0.0027637231616095	0.111111111111111	0.489592177624085	1	0
AIFM2	S100A4	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
AIFM2	autophagy/drug effects	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
AIFM2	cd8-positive t-lymphocytes/drug effects	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
AIFM2	endoplasmic reticulum/drug effects	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
AIFM2	neoplasms/drug therapy	5.22328805326877e-05	0.0001917049442848	0.074074074074074	0.489592177624085	1	0
ASAH2	HMOX1	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
ASAH2	TP53	0.0034561842403619	0.0064947350636081	0.111111111111111	0.489592177624085	1	0
ASAH2	cell line tumor/transplantation	0.0008695688142104	0.0021703435630395	0.074074074074074	0.489592177624085	1	0
ASAH2	colonic neoplasms/drug therapy	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
ASAH2	heme oxygenase-1/metabolism	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
ASAH2	lymphocytes tumor-infiltrating/immunology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
ASAH2	membrane proteins/metabolism	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
ASAH2	myeloid-derived suppressor cells/immunology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
ASAH2	neutral ceramidase/antagonists & inhibitors	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
ASAH2	t-lymphocytes/immunology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
ASAH2	tumor suppressor protein p53/metabolism	0.0003175992139784	0.0008725885539204	0.074074074074074	0.489592177624085	1	0
ATG5	autophagy-related proteins/genetics	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ATG5	autophagy/drug effects	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
ATG5	cell cycle/drug effects	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ATG5	flavonolignans/pharmacology	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ATG5	glutathione peroxidase/metabolism	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ATG5	glutathione/metabolism	0.0004672623117933	0.0012348348239768	0.111111111111111	0.489592177624085	1	0
ATG5	jurkat cells	0.0002347009778048	0.0006628458348714	0.074074074074074	0.489592177624085	1	0
ATG5	precursor cell lymphoblastic leukemia-lymphoma/metabolism	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ATL1	CD8A	0.0011642724942971	0.0027637231616095	0.111111111111111	0.489592177624085	1	0
ATL1	S100A4	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ATL1	autophagy/drug effects	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
ATL1	cd8-positive t-lymphocytes/drug effects	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ATL1	endoplasmic reticulum/drug effects	3.68400332462215e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
ATL1	neoplasms/drug therapy	5.22328805326877e-05	0.0001917049442848	0.074074074074074	0.489592177624085	1	0
ATM	SLC7A11	0.0033010810924658	0.0062468196024353	0.148148148148148	0.489592177624085	1	0
ATM	SLC9A1	2.31443269561593e-05	9.01254208597793e-05	0.074074074074074	0.489592177624085	1	0
ATM	amino acid transport system y+/genetics	1.16944343098169e-10	1.89137984237438e-09	0.037037037037037	0.489592177624085	1	0
ATM	antineoplastic agents immunological/administration & dosage	1.16944343098169e-10	1.89137984237438e-09	0.037037037037037	0.489592177624085	1	0
ATM	cd8-positive t-lymphocytes/immunology	0.0029753615219775	0.0057160317609507	0.111111111111111	0.489592177624085	1	0
ATM	cell survival/drug effects	0.0021228731479475	0.0042668519112848	0.111111111111111	0.489592177624085	1	0
ATM	gene expression regulation neoplastic/drug effects	1.16944343098169e-10	1.89137984237438e-09	0.037037037037037	0.489592177624085	1	0
ATM	lipid metabolism/drug effects	1.16944343098169e-10	1.89137984237438e-09	0.037037037037037	0.489592177624085	1	0
ATM	sulfasalazine/administration & dosage	1.16944343098169e-10	1.89137984237438e-09	0.037037037037037	0.489592177624085	1	0
BDKRB2	b-lymphocytes/metabolism	0.0	0.0	0.037037037037037	0.489592177624085	1	0
BDKRB2	cytoskeletal proteins/metabolism	0.0	0.0	0.037037037037037	0.489592177624085	1	0
BDKRB2	glutathione peroxidase/therapeutic use	0.0	0.0	0.037037037037037	0.489592177624085	1	0
BTRC	CTLA4	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
BTRC	GABPA	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
BTRC	GSK3B	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
BTRC	MTOR	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
BTRC	PRKAA2	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
BTRC	allografts	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
BTRC	cell movement/drug effects	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
BTRC	glycogen synthase kinase 3/metabolism	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
BTRC	iron/chemistry	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
BTRC	lung neoplasms/drug therapy	0.0041564637985551	0.0073602782301422	0.037037037037037	0.489592177624085	1	0
